C/A,UNIT,SCP,STATION,LINENAME,DIVISION,DATE,TIME,DESC,ENTRIES,EXITS                                                               
B021,R228,00-03-00,AVENUE J,BQ,BMT,06/20/2017,12:00:00,REGULAR,0016788713,0016851363                                              
B021,R228,00-03-00,AVENUE J,BQ,BMT,06/20/2017,16:00:00,REGULAR,0016788730,0016851440                                              
B021,R228,00-03-00,AVENUE J,BQ,BMT,06/20/2017,20:00:00,REGULAR,0016788742,0016851670                                              
B021,R228,00-03-00,AVENUE J,BQ,BMT,06/21/2017,00:00:00,REGULAR,0016788743,0016851786                                              
B021,R228,00-03-00,AVENUE J,BQ,BMT,06/21/2017,04:00:00,REGULAR,0016788743,0016851810                                              
B021,R228,00-03-00,AVENUE J,BQ,BMT,06/21/2017,08:00:00,REGULAR,0016788755,0016851846                                              
B021,R228,00-03-00,AVENUE J,BQ,BMT,06/21/2017,12:00:00,REGULAR,0016788778,0016851901                                              
B021,R228,00-03-00,AVENUE J,BQ,BMT,06/21/2017,16:00:00,REGULAR,0016788789,0016851981                                              
B021,R228,00-03-00,AVENUE J,BQ,BMT,06/21/2017,20:00:00,REGULAR,0016788802,0016852198                                              
B021,R228,00-03-00,AVENUE J,BQ,BMT,06/22/2017,00:00:00,REGULAR,0016788803,0016852310                                              
B021,R228,00-03-00,AVENUE J,BQ,BMT,06/22/2017,04:00:00,REGULAR,0016788803,0016852342                                              
B021,R228,00-03-00,AVENUE J,BQ,BMT,06/22/2017,08:00:00,REGULAR,0016788808,0016852368                                              
B021,R228,00-03-00,AVENUE J,BQ,BMT,06/22/2017,12:00:00,REGULAR,0016788833,0016852417                                              
B021,R228,00-03-00,AVENUE J,BQ,BMT,06/22/2017,16:00:00,REGULAR,0016788847,0016852491                                              
B021,R228,00-03-00,AVENUE J,BQ,BMT,06/22/2017,20:00:00,REGULAR,0016788858,0016852692                                              
B021,R228,00-03-00,AVENUE J,BQ,BMT,06/23/2017,00:00:00,REGULAR,0016788861,0016852798                                              
B021,R228,00-03-00,AVENUE J,BQ,BMT,06/23/2017,04:00:00,REGULAR,0016788862,0016852825                                              
B021,R228,00-03-00,AVENUE J,BQ,BMT,06/23/2017,08:00:00,REGULAR,0016788873,0016852848                                              
B021,R228,00-03-00,AVENUE J,BQ,BMT,06/23/2017,12:00:00,REGULAR,0016788885,0016852886                                              
B021,R228,00-03-00,AVENUE J,BQ,BMT,06/23/2017,16:00:00,REGULAR,0016788893,0016852967                                              
B021,R228,00-03-00,AVENUE J,BQ,BMT,06/23/2017,20:00:00,REGULAR,0016788898,0016853130                                              
B021,R228,00-03-01,AVENUE J,BQ,BMT,06/17/2017,00:00:00,REGULAR,0000046443,0000050418                                              
B021,R228,00-03-01,AVENUE J,BQ,BMT,06/17/2017,04:00:00,REGULAR,0000046443,0000050426                                              
B021,R228,00-03-01,AVENUE J,BQ,BMT,06/17/2017,08:00:00,REGULAR,0000046444,0000050430                                              
B021,R228,00-03-01,AVENUE J,BQ,BMT,06/17/2017,12:00:00,REGULAR,0000046467,0000050442                                              
B021,R228,00-03-01,AVENUE J,BQ,BMT,06/17/2017,16:00:00,REGULAR,0000046480,0000050449                                              
B021,R228,00-03-01,AVENUE J,BQ,BMT,06/17/2017,20:00:00,REGULAR,0000046494,0000050482                                              
B021,R228,00-03-01,AVENUE J,BQ,BMT,06/18/2017,00:00:00,REGULAR,0000046500,0000050512                                              
B021,R228,00-03-01,AVENUE J,BQ,BMT,06/18/2017,04:00:00,REGULAR,0000046500,0000050525                                              
B021,R228,00-03-01,AVENUE J,BQ,BMT,06/18/2017,08:00:00,REGULAR,0000046503,0000050529                                              
B021,R228,00-03-01,AVENUE J,BQ,BMT,06/18/2017,12:00:00,REGULAR,0000046520,0000050540                                              
B021,R228,00-03-01,AVENUE J,BQ,BMT,06/18/2017,16:00:00,REGULAR,0000046550,0000050566                                              
B021,R228,00-03-01,AVENUE J,BQ,BMT,06/18/2017,20:00:00,REGULAR,0000046564,0000050604                                              
B021,R228,00-03-01,AVENUE J,BQ,BMT,06/19/2017,00:00:00,REGULAR,0000046571,0000050621                                              
B021,R228,00-03-01,AVENUE J,BQ,BMT,06/19/2017,04:00:00,REGULAR,0000046571,0000050624                                              
B021,R228,00-03-01,AVENUE J,BQ,BMT,06/19/2017,08:00:00,REGULAR,0000046592,0000050642                                              
B021,R228,00-03-01,AVENUE J,BQ,BMT,06/19/2017,12:00:00,REGULAR,0000046639,0000050671                                              
B021,R228,00-03-01,AVENUE J,BQ,BMT,06/19/2017,16:00:00,REGULAR,0000046685,0000050706                                              
B021,R228,00-03-01,AVENUE J,BQ,BMT,06/19/2017,20:00:00,REGULAR,0000046708,0000050799                                              
B021,R228,00-03-01,AVENUE J,BQ,BMT,06/20/2017,00:00:00,REGULAR,0000046713,0000050817                                              
B021,R228,00-03-01,AVENUE J,BQ,BMT,06/20/2017,04:00:00,REGULAR,0000046713,0000050822                                              
B021,R228,00-03-01,AVENUE J,BQ,BMT,06/20/2017,08:00:00,REGULAR,0000046730,0000050831                                              
B021,R228,00-03-01,AVENUE J,BQ,BMT,06/20/2017,12:00:00,REGULAR,0000046778,0000050852                                              
B021,R228,00-03-01,AVENUE J,BQ,BMT,06/20/2017,16:00:00,REGULAR,0000046807,0000050878                                              
B021,R228,00-03-01,AVENUE J,BQ,BMT,06/20/2017,20:00:00,REGULAR,0000046840,0000050968                                              
B021,R228,00-03-01,AVENUE J,BQ,BMT,06/21/2017,00:00:00,REGULAR,0000046852,0000051015                                              
B021,R228,00-03-01,AVENUE J,BQ,BMT,06/21/2017,04:00:00,REGULAR,0000046852,0000051024                                              
B021,R228,00-03-01,AVENUE J,BQ,BMT,06/21/2017,08:00:00,REGULAR,0000046876,0000051039                                              
B021,R228,00-03-01,AVENUE J,BQ,BMT,06/21/2017,12:00:00,REGULAR,0000046915,0000051061                                              
B021,R228,00-03-01,AVENUE J,BQ,BMT,06/21/2017,16:00:00,REGULAR,0000046936,0000051089                                              
B021,R228,00-03-01,AVENUE J,BQ,BMT,06/21/2017,20:00:00,REGULAR,0000046967,0000051170                                              
B021,R228,00-03-01,AVENUE J,BQ,BMT,06/22/2017,00:00:00,REGULAR,0000046978,0000051222                                              
B021,R228,00-03-01,AVENUE J,BQ,BMT,06/22/2017,04:00:00,REGULAR,0000046979,0000051233                                              
B021,R228,00-03-01,AVENUE J,BQ,BMT,06/22/2017,08:00:00,REGULAR,0000047005,0000051247                                              
B021,R228,00-03-01,AVENUE J,BQ,BMT,06/22/2017,12:00:00,REGULAR,0000047058,0000051262                                              
B021,R228,00-03-01,AVENUE J,BQ,BMT,06/22/2017,16:00:00,REGULAR,0000047088,0000051291                                              
B021,R228,00-03-01,AVENUE J,BQ,BMT,06/22/2017,20:00:00,REGULAR,0000047114,0000051375                                              
B021,R228,00-03-01,AVENUE J,BQ,BMT,06/23/2017,00:00:00,REGULAR,0000047134,0000051416                                              
B021,R228,00-03-01,AVENUE J,BQ,BMT,06/23/2017,04:00:00,REGULAR,0000047134,0000051429                                              
B021,R228,00-03-01,AVENUE J,BQ,BMT,06/23/2017,08:00:00,REGULAR,0000047149,0000051434                                              
B021,R228,00-03-01,AVENUE J,BQ,BMT,06/23/2017,12:00:00,REGULAR,0000047180,0000051460                                              
B021,R228,00-03-01,AVENUE J,BQ,BMT,06/23/2017,16:00:00,REGULAR,0000047209,0000051494                                              
B021,R228,00-03-01,AVENUE J,BQ,BMT,06/23/2017,20:00:00,REGULAR,0000047248,0000051566                                              
B021,R228,00-03-02,AVENUE J,BQ,BMT,06/17/2017,00:00:00,REGULAR,0000144858,0000103541                                              
B021,R228,00-03-02,AVENUE J,BQ,BMT,06/17/2017,04:00:00,REGULAR,0000144864,0000103567                                              
B021,R228,00-03-02,AVENUE J,BQ,BMT,06/17/2017,08:00:00,REGULAR,0000144883,0000103583                                              
B021,R228,00-03-02,AVENUE J,BQ,BMT,06/17/2017,12:00:00,REGULAR,0000144949,0000103630                                              
B021,R228,00-03-02,AVENUE J,BQ,BMT,06/17/2017,16:00:00,REGULAR,0000145003,0000103671                                              
B021,R228,00-03-02,AVENUE J,BQ,BMT,06/17/2017,20:00:00,REGULAR,0000145048,0000103750                                              
B021,R228,00-03-02,AVENUE J,BQ,BMT,06/18/2017,00:00:00,REGULAR,0000145077,0000103826                                              
B021,R228,00-03-02,AVENUE J,BQ,BMT,06/18/2017,04:00:00,REGULAR,0000145081,0000103849                                              
B021,R228,00-03-02,AVENUE J,BQ,BMT,06/18/2017,08:00:00,REGULAR,0000145084,0000103862                                              
B021,R228,00-03-02,AVENUE J,BQ,BMT,06/18/2017,12:00:00,REGULAR,0000145145,0000103900                                              
B021,R228,00-03-02,AVENUE J,BQ,BMT,06/18/2017,16:00:00,REGULAR,0000145210,0000103958                                              
B021,R228,00-03-02,AVENUE J,BQ,BMT,06/18/2017,20:00:00,REGULAR,0000145269,0000104031                                              
B021,R228,00-03-02,AVENUE J,BQ,BMT,06/19/2017,00:00:00,REGULAR,0000145288,0000104079                                              
B021,R228,00-03-02,AVENUE J,BQ,BMT,06/19/2017,04:00:00,REGULAR,0000145290,0000104094                                              
B021,R228,00-03-02,AVENUE J,BQ,BMT,06/19/2017,08:00:00,REGULAR,0000145343,0000104118                                              
B021,R228,00-03-02,AVENUE J,BQ,BMT,06/19/2017,12:00:00,REGULAR,0000145490,0000104176                                              
B021,R228,00-03-02,AVENUE J,BQ,BMT,06/19/2017,16:00:00,REGULAR,0000145611,0000104236                                              
B021,R228,00-03-02,AVENUE J,BQ,BMT,06/19/2017,20:00:00,REGULAR,0000145724,0000104364                                              
B021,R228,00-03-02,AVENUE J,BQ,BMT,06/20/2017,00:00:00,REGULAR,0000145764,0000104433                                              
B021,R228,00-03-02,AVENUE J,BQ,BMT,06/20/2017,04:00:00,REGULAR,0000145764,0000104447                                              
B021,R228,00-03-02,AVENUE J,BQ,BMT,06/20/2017,08:00:00,REGULAR,0000145814,0000104477                                              
B021,R228,00-03-02,AVENUE J,BQ,BMT,06/20/2017,12:00:00,REGULAR,0000145987,0000104556                                              
B021,R228,00-03-02,AVENUE J,BQ,BMT,06/20/2017,16:00:00,REGULAR,0000146122,0000104642                                              
B021,R228,00-03-02,AVENUE J,BQ,BMT,06/20/2017,20:00:00,REGULAR,0000146238,0000104791                                              
B021,R228,00-03-02,AVENUE J,BQ,BMT,06/21/2017,00:00:00,REGULAR,0000146282,0000104884                                              
B021,R228,00-03-02,AVENUE J,BQ,BMT,06/21/2017,04:00:00,REGULAR,0000146285,0000104900                                              
B021,R228,00-03-02,AVENUE J,BQ,BMT,06/21/2017,08:00:00,REGULAR,0000146345,0000104921                                              
B021,R228,00-03-02,AVENUE J,BQ,BMT,06/21/2017,12:00:00,REGULAR,0000146484,0000104970                                              
B021,R228,00-03-02,AVENUE J,BQ,BMT,06/21/2017,16:00:00,REGULAR,0000146574,0000105047                                              
B021,R228,00-03-02,AVENUE J,BQ,BMT,06/21/2017,20:00:00,REGULAR,0000146697,0000105184                                              
B021,R228,00-03-02,AVENUE J,BQ,BMT,06/22/2017,00:00:00,REGULAR,0000146747,0000105266                                              
B021,R228,00-03-02,AVENUE J,BQ,BMT,06/22/2017,04:00:00,REGULAR,0000146751,0000105293                                              
B021,R228,00-03-02,AVENUE J,BQ,BMT,06/22/2017,08:00:00,REGULAR,0000146809,0000105337                                              
B021,R228,00-03-02,AVENUE J,BQ,BMT,06/22/2017,12:00:00,REGULAR,0000146920,0000105401                                              
B021,R228,00-03-02,AVENUE J,BQ,BMT,06/22/2017,16:00:00,REGULAR,0000147034,0000105474                                              
B021,R228,00-03-02,AVENUE J,BQ,BMT,06/22/2017,20:00:00,REGULAR,0000147140,0000105591                                              
B021,R228,00-03-02,AVENUE J,BQ,BMT,06/23/2017,00:00:00,REGULAR,0000147184,0000105666                                              
B021,R228,00-03-02,AVENUE J,BQ,BMT,06/23/2017,04:00:00,REGULAR,0000147186,0000105686                                              
B021,R228,00-03-02,AVENUE J,BQ,BMT,06/23/2017,08:00:00,REGULAR,0000147224,0000105704                                              
B021,R228,00-03-02,AVENUE J,BQ,BMT,06/23/2017,12:00:00,REGULAR,0000147310,0000105768                                              
B021,R228,00-03-02,AVENUE J,BQ,BMT,06/23/2017,16:00:00,REGULAR,0000147402,0000105847                                              
B021,R228,00-03-02,AVENUE J,BQ,BMT,06/23/2017,20:00:00,REGULAR,0000147485,0000105974                                              
B021,R228,00-04-00,AVENUE J,BQ,BMT,06/17/2017,00:00:00,REGULAR,0000000302,0000000000                                              
B021,R228,00-04-00,AVENUE J,BQ,BMT,06/17/2017,04:00:00,REGULAR,0000000302,0000000000                                              
B021,R228,00-04-00,AVENUE J,BQ,BMT,06/17/2017,08:00:00,REGULAR,0000000302,0000000000                                              
